"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57"
0,0.53,0.53,-4.93077800811648e-16,0.53,0,0,0,0,0,0,0.53,0,0,0,0.53,0.1321,1.06,2.4889,0,1.06,0,0,0,0,0,0,0,0,-2.23016050071578e-16,0,0,0,0,-6.28663787693995e-17,0,0,-2.06605565988838e-17,0,0.0102,-7.89646126264643e-17,0,0,0,0,0,0,0,0,0.087,0,0.877,0,0,3.4,61,187
0,0.44,0.89,0,0.44,0,0,0,0,0.1197,0,0.44,0.00849999999999997,0,0,0.44,0,0.6393,2.24,0,1.34,0,0.0468999999999999,0,0,0,0,0,0,0,0,0.00629999999999936,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,-3.14331893846997e-17,0,0,0.073,0,0.807,0.0263,0,4.38096,121,303.875
0,0.46,0.46,0,0.46,0.46,0.46,0,0,0,0.46,0.46,0,0,0,0.92,0.2299,0.92,2.76,0.0716,1.6689,0,0.1608,0,0,0,-1.01474384450739e-15,-5.00710584105946e-16,0,0.0033999999999998,-4.91967577787023e-16,-4.25284807370474e-16,0,0,-5.91193760612896e-17,0,0,0.000399999999999988,0,0.46,0,0,0,0,0.46,0.0189,0,0.00199999999999989,0,0,0,0.298,0.18526,0.01256,2.156,13,110
0.1239,0,0.48,0.00579999999999965,1.44,0,0.48,0,0.0122,0.0815,0,0.96,0,0,0,0.3855,0.96,0,2.41,0,1.6531,0,0.4014,0,0,0,0,0,0,0,0,0,0,0,-7.48012762841199e-17,0,0,0,0,0,0,0,0,0,0.2619,-2.3037127760972e-17,0,0,0,0.081,0,0.486,0.243,0,5.13,78,236
0,0.94,0.94,0,0,0,0.5644,0,0,0.6768,0,0,0.081,0,0.0463,1.23665,0,0,0.94,0,0.94,0.1811,0.1451,0,0,0,-8.88178419700125e-16,0,0,0,0,-5.52613510507172e-16,0,0,0,0,0,-8.95117313604032e-18,0.0147999999999999,0,0,0,0,0,0,0,0,0,0,0,0.000789999999999994,1.366,0,0,26.5,245,318
0,0,1.77,0,0,0,0.0182,0,0,0,0,0.59,0,0,0,0,0,0.59,2.5975,0,1.18,0,0,0.0914,0.0158999999999997,0,0,0,0,0,0,0,-2.15244488899202e-16,0,0,0.0102,0,0,0,0,0,-2.35783614854768e-16,0,0,0.2333,0.0226,0,0,0,0.165,0,0.165,0.082,0,2.325,20.2,100
0.5611,0.18,0.449,0,0.18,0.199,0.0279,0.2966,0.75,0.31,0.25,1.51,0.31,0.37,0,0.412,0.44,0.12,2.96,0.69,1.26,-1.60982338570648e-17,0.44,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0.12,0,0.00249999999999975,0.06,0,0,0,0,0,0,0.085,0.053,0.437,0.234,0.064,3.675,45,1066
0,0.41,0.2,0,0.5601,0.2,0.2,0.1058,0,1.04,0.2,0,0.2,0,0,0.83,0.1329,0,2.09,0,1.2593,0,0.62,0.0769,0,0,0,0,0,0,0,0,0,0,0,0.065,0.0879,0,0,0.0614,0,0,0,0,0.41,0.0196,0,0.2,0,0.12136,0,0.132,0,0,3.83678,45.88,175
0,0,0,0,0,0.0464,0,0,0,0,0,0.4596,0,0.0848999999999998,0,0.2645,0,5.26,5.26,0,0,0.00929999999999943,0,0,0,0,0,0,-8.1601392309949e-17,0,0,-5.58858515020688e-16,0,0,-6.23112672570869e-17,0,0.1236,0,0,0,0,0,0.00479999999999989,0,0,0,0,0.00909999999999994,0,0.07749,0,0,0.338,0,1.666,5,10
0,0.0320999999999999,0,0,0,0.0357999999999999,0,0,0,0,0.0625,0.5275,0.0415,0,0,0.2501,0.0557999999999999,0,5.55,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0.00229999999999972,0,-6.41153796721028e-17,0,0.00729999999999973,0,0,0,0,0,0,8.32667268468867e-19,0,0,0,0.00739999999999983,0,0,-1.18308141061618e-17,1.431,0,0,4.071,29,114
0,0,0.4028,0,0,0,0.23,0,0,0.95,0,0.47,0,0.23,0,0.5398,0.126733333333333,0.2574,2.38,0.0928,1.9,0,0,0.47,0,0,0.00379999999999919,0,0.0115999999999999,0,0,0,0.00469999999999988,0,0,0.23,0.23,0,0,0.0183,0.00099999999999995,0,0,0.0053,0,0,0,0,0.01139,0.123,0,0.197,0,0.024,5.038,280,519
0,0.1314,0.72,0,0,0.275,0,1.45,0,0,0.72,0,0,0,0,0.7144,0,0.72,1.45,0,0,0,0.72,0,0,0,0,0,0.0139999999999999,0,0.00849999999999946,-5.67323965583455e-16,0.0326999999999999,-5.28327381843496e-16,0,0,0,0,0,0,0,0.0997999999999998,0,0,0,0,0,0,0,0.123,0.00776,0.495,0,0.09186,1.525,39.93,190.87
0,0.1925,1.28,0,1.28,1.28,0,0.2602,0,0,0,0,0,0,0,1.28,0,0,2.4273,0,1.5667,0,0.2029,0,0,0,0,0,0,-2.06362704702201e-16,0,-5.8786309153902e-16,0,0,0,0,0,0,0,0,0,0.0581999999999998,0,0,0,0,-3.5076108684251e-17,0,0,0.181,0,0.49311,0,0,3.071,9,43
0,0,0,0,0,0,0.1452,0,0,0,0,0.0452999999999998,0,0,0,0,0,0,0,0,0,0.0692999999999996,0.0727999999999998,0,0,0,0,0,0,-1.35169653248113e-16,-5.67740299217689e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.28736907087668e-17,0.0264999999999999,0,0.04881,0,0.834,0,0,5.13,27,118
0,0.4011,0.5392,0,1.4,0,0.46,1.86,0,0.93,0.46,0,0,0,0,1.86,0,0,1.9819,0.46,1.4,0.0823,0.2346,0.46,0,0,0,0,-1.14908083048704e-16,0,0,0.0162999999999996,0,0,0.0462,0,1.4,0,0,0.46,0,0,0.0685,0.0213,0,0,0,0,0.01838,0.071,0,0.54275,0.214,0,4.63,64,213
0,0,0.38,0,1.15,0.76,0,0,0.0487,0,0,0.38,0.1113,0,0,0.27215,0,0.38,2.69,0,2.3,-6.2977401071862e-16,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0.00379999999999976,0,0,0,0,0,0,0,0,0,0,0,0,0.07623,0,0.33896,0.14149,0,1.775,20,158
0,0.244,0,0,0.7322,0.0855,0.546,0,0,0,0.0984,0.416866666666667,0.0971,0,0,0.79,1.58,0.5976,2.7435,0,1.6681,0,0,0,-3.76365605347928e-16,0,0,0.0262999999999996,0,0,0,0,0,0.0109999999999994,0.00799999999999993,0,0,0,0,0.0146,0,0,0,0,0.79,0.0504,0,-1.14075415780235e-16,0.01338,0.268,0,0.268,0,0,3.44752,26,107
0.06,0.06,0.4082,0,0.346,0,0,0,0.67,0.3817,0.0757,0.33,0.13,0,0.0422,0.1794,0.0728,0,1.14,0.13,1.21,0,0,0.06,0,0,0,0.000999999999999451,0.06,0,0,0,0,0,0.00169999999999995,0,0.0296,0,0,0.00269999999999998,0,0.0222999999999999,0,0,0.06,0,0,0,0.01543,0.107,0,0.096,0.085,0.01,16.65353,144,845
0,0,0,0,0,0,0,0,0,0,0,0,0,0.1309,0,-1.26565424807268e-16,0,0,0.3567,0,0,0,0,0.0083999999999999,1.296625,0,0.2773,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.153,0,0,0,0.0122,3.8,23,38
0,0.4463,1.12,0,2.24,0,0.718,0.064,0,0,0,0.56,0.56,0,0,0.56,2.8,0,3.3756,0,1.68,0,0,0.0977,-3.71924713249427e-16,0,0,0,-1.78468351208494e-16,0,0,0,0,0,0,0,0,-1.26461341398709e-17,0,0.00919999999999997,0,0,0,0,0,0.00109999999999998,0,-1.28300148283245e-16,0.000629999999999981,0.25,0,1.083,0.333,0,4.974,140,194
0.47,0.31,0.4604,0,0.05,0.1707,0.05,0.2437,0.44,0.7508,0.26,0.9418,0.58,1.2455,0.0023,0.26,0.44,0,3.25,0,1.5,0.00359999999999996,1.05,0.34,-4.03010957938932e-16,0,0,0,0,-1.95121696577871e-16,0,0,0,0,0,-3.6498581934552e-17,0,0,0,0,0,-2.59930965640365e-16,0,0,0.02,0,0,0,0.004,0.066,0,0.34304,0.764,0.159,6.1,193,3038
0.59,0.44,0.29,0,0.1642,0.03,0.03,0.14,0.56,0.6761,0.2683,0.67,0.598700000000001,1.23,0.03,0.22,0.44,0.07,3.43,0,1.53,0,0.59,0.63,0,0,0,-5.57887069874141e-16,0,0,0,0,0,0,0.03,0,0.000899999999999919,0,0.00639999999999997,0,0,-2.28705943072782e-16,0,0,0.07,0,0.00129999999999999,0,0,0.075,0,0.613,0.64179,0.137,7.3,763,2431.21
0.59,0.44,0.3122,0,0.1548,0.03,0.03,0.14,0.56,0.67,0.2697,0.67,0.59,1.23,0.03,0.22,0.4172,0.0652,3.43,0,1.53,0,0.59,0.63,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,2e-04,0.07,0,0,0,0,0.075,0,0.612,0.531,0.137,7.3,763,2453
0.322,0,0.46,0,0,0,0,0.46,0,0,0,1.0039,0,0,1.7663,0,0.46,0.4487,2.77,0,2.31,0,1.38,0,0.0402999999999997,0,0,0,0.00429999999999993,0.0089999999999999,0,0,0.0133999999999999,0,0,0,0.0292999999999999,0,0,0.46,0.0485,0,0,0,0,0,0.00369999999999998,0,0.02887,0.494,0,0.082,0.584502,0,3.11751,12,102
0,0,0.46,0,0.5593,0,0.46,0.0546,0,0,0.46,0,0,0,0,0,0,1.4,1.87,0,1.3402,0.93,0.0330999999999999,0,0.0627999999999999,0,0,0.00739999999999962,0,0,-4.65738558830253e-16,0,0,-6.5822347572464e-16,0,0,0,0,0,0,0,0.0457999999999999,0.0239,0,0.46,0.2538,0,0.0109999999999999,0.02297,0,0,0,0,0,2.676,32,91
0,0.35,0.7,-4.37705427458468e-16,0.35,0.0448,0,0,0,0,0,0.7,0,0,0,1.05,0.0461,0.7,2.11,0,1.4,0,0,0,0,0,0,0,0,-1.70696790036118e-16,0,0,0,0,0,0.0149999999999999,0,0,0.00729999999999993,0,-7.13318293321663e-17,0,0,0,0.35,0,0,0,0,0.122,0,0.620985,0,0,5.13501,61,313
0,0.1901,0.43,0,0.43,0.0596,0,0.0464833333333333,0,0,0,0.43,0,0.0029999999999999,0,0.43,0,0.86,2.0197,0,0.86,0,0,0,0.00209999999999956,0,0,0,-2.00117700188684e-16,0,0,0,0,0,0,0,0,0,-8.84015083357781e-17,0,0,0,0,0,0.0804,0,0,0,0,0.147,0,0.736,0,0,2.81,61,222
0,0,0,0,0,0.6,0,0.118,0,1.21,0,0,0,0,0.0359,0.2364,0,0,1.4397,0,0,0,0.6,0,0,0,0,0.00409999999999962,0.00819999999999991,0.00859999999999984,0,0,0,0,0,0,0,0,0,0,0,0.0117999999999998,0,0,0,0,0,0,0.06844,0.21281,0.414,0.31,0,0,4.897,17,191
1.24,0.41,0.7103,0,0,0,0,0,0,0.3488,0,0.5816,0,0,0,0.41,0,0.82,3.73,0,1.5422,0,0,0.2606,0,0,-9.33697563709757e-16,0,0,0,-6.16867668057353e-16,0,-2.13856710118421e-16,0,-6.20337115009306e-17,0,0,-1.42594269725294e-17,0,0,0,0,0,0,0.41,0,0,0,0,0.065,0,0.461,0.527,0,3.09065,19,114
0,0.0307999999999999,0,0,0.2373,0,0.7,0,0,0,0,0,0.0659,0.0293999999999998,0,0.6441,0,0,4.96,0,1.41,-4.94881913226663e-16,0,0,0,0,0,0,0,0,0,-5.69266855876549e-16,0.0029999999999998,0.00269999999999931,0,0,0,0,0,0,0,0,0,0,0.4625,0.0875,0,0,0,0,0,0.508286666666667,0.01223,0,1.153,3,46.13
0,0,0.64,0,0,0.64,0,0,0,0.2449,0,0.4679,0,0.064,0,0.64,0.1282,0.224,2.59,0.1131,0,0.333,0.64,0.1021,0,0,0,0,0,0.0154999999999999,0,0,0,0,0,0.0391,0.64,0,0,0,0,0,0,0,0,0.496,0,0,0.094,0.214783333333333,0.284,0.662,0,0,10.068,131,292
0.00649999999999995,0,0,0,0,0,0,0,0.00909999999999997,0,0,0,0.0334999999999999,0,0,0,0,0,0,0,0,0,0.00529999999999974,0,0,0,0.0514999999999997,0,0,0,0,0,0,0,-6.35602681597902e-17,0,3.33,-1.33053290607421e-17,0,0,0,0,0,0,0,0.7045,0,0,0.305,0.611,0,0.666153333333333,0,0,5.5,22,145.573333333333
0,0,0.64,0,0,0.3502,0,0,0,0,0,0,0.0893,0,0,0.64,0,0,2.59,0.122,0,0,0.64,0,0,0.0158,0,0,0.00249999999999993,0,0,0,0,0,0.000999999999999954,0.0275,0.64,0,0.00949999999999999,0,0,0.0127999999999999,0,0,0,0,0,0,0.05615,0.189,0.284,0.66015,0,0,10.068,131,292
-6.17561557447743e-17,0.0891999999999999,0,-6.55031584528842e-16,0,0,0,0,0,0,0,0,0,-1.26357257990151e-16,0,0,0.0107999999999998,0,0,0,0,0,0,-4.59354776438659e-17,0,0.1989,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0.528,0,0,0.305,0.611,0,1.529,0,0,5.5,18.55,66
0,0.0311,0.64,0,0,0.64,0,0,0,0,0,0,0.0943,0,0,0.64,0,0,1.8785,0,0.6569,0,0.64,0.0406,0,0,0,0,0.0276999999999999,0,0,0,0.00739999999999992,-5.14796538730877e-16,0,0,0.64,0,0,0.0243,0,0,0,0,0,0,0,0.0195999999999999,0.05634,0.189,0.08637,0.662,0,0,8.15988,131,292
0,0,0.0958,0,0,0,0,0,0,0,0.00129999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0.0247999999999999,0,0.0249999999999999,0.0779999999999997,0,0,0,0,0,0,0,0,0,3.33,0,0,-4.85722573273506e-17,0,0.00939999999999988,0,0,0,0,-2.84321177712599e-17,0,0.305,0.611,0,1.529,0,0,5.5,21.2333333333333,66
0.0758,0,0,0,0,0.79,0,0,0,0,0,0.2444,0.02805,0,0,0.79,0,0,1.58,0,0,0,0.79,0,0.0936999999999999,0.0878999999999999,0,0,0,0,0,-3.91769949814602e-16,0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0.115,0.231,0.347,0.462,0.11497,0,5.793,48.96,168
0.0212,0.0200999999999999,0,0,0,0,0,0,0,0,0,0.5517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.95031229949439e-16,0,0,0,0.1038,3.33,0,0.1496,0,0,0,0.023,0.0288,0.1985,0,0,0.0339,0.08695,0.37551,0.00362,1.529,0.15875,0,5.5,22,66
0,0,0.2316,0,0,0,0.1482,0,0,1.96,0,0.41535,0,0,0,0.3693,0,0,3.92,0,1.96,0,0,0,0,0,0,0,-1.32949207198862e-16,0.00469999999999979,0,0,0,0,0,0,0,-1.27502175484295e-17,0.00359999999999989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00537999999999998,4.28623,60,157.2
0,0,0,0.0181999999999992,0,0.0103999999999999,0.0579,0,0,0,0,0,0,0,0,2.46,0,0.0855,2.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.81479309147426e-17,0,0,0,0,0,0.0692999999999999,0,0,0,0.1182,0,0,0,0,0,1.907,0.00513999999999992,0,1.285,7,36
0,0,0,-8.28226376370367e-16,0,0.0448,0,0,0,0,0,0,0,0,-9.36750677027476e-17,0,0,0,2.38,-1.28508315100362e-16,0,0,0.00189999999999958,0,0,0,0,0,0,0,0,0,0,0,0.00799999999999992,0.00779999999999997,0.0535999999999999,0,0,0,0,0,-1.17197918036993e-16,0,0,0.31605,0,0.0139999999999999,0,0.147,0,0.20668,0.03613,0,3.15575361904762,27,93.914
0,0,0.2793,0,0.5615,0,0.76,0.0372,0,0,0,0.38,0.0421,0.00229999999999993,0,0,0.1528,0.76,2.01654,0,1.4752,0,0,0,0,0.00309999999999977,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112,0,0.000199999999999828,0,0,0,0,-2.38524477946811e-17,0,0.0108,0.10132,0,0,0.177,0.03104,4.21059,79,279.77
0,0,0,0,0.95,0,0.0308,0,0,0,0,0,0,0,0,0,0,0.47,0.95,0,0.43416,0,0,0.00679999999999989,0,0,0,0,0,0.000599999999999796,-5.29298826990043e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837,0.0796,0,-1.14908083048704e-16,0.00514999999999996,0.2403,0,0,0,0,1.238,6,51.7433333333333
0.12,1.76,0.5049,0,0.6447,0,0.12,0.1877,0.25,3.9,0.5,0.88,0.12,0,0,0.25,0.12,0,2.9,0.25,1.38,0,1.13,0.23,0,0.3022,0.1939,0,0.0108999999999999,0,0,0,0.1765,0.0249999999999997,0,0,0,0,0,0,0,0,0.0556,0,0,0.1192,0,0,0.019,0.20323,0.159,0,0.3323,0,8.18289,38,507
0.0919,0,1.02,0,0.51,0,0,0,0.0282,0,0,0,0,0,0,0.51,0,0.1474,1.53,0,1.53,0,0,0,0,0,0,0,0,0,0,0,-2.62012633811537e-16,0,-6.93889390390723e-17,0,0,-1.84054160801139e-17,0,0,0,-2.59098298371896e-16,0,8.32667268468867e-19,0.51,0,0,0,0.00972999999999998,0.11387,0,0.542,0,0,2.6147,19,128.59
0.05,0.3646,0.4,0,0.1,0.116,0,0.05,0.1,0,0,0.3,0.2,0,0.05,0,0,0.5,1.55,0.3,0.75,0,0.1099,0.2,0.05,0.05,0,0,0.0053999999999999,0,-5.20694598549198e-16,0,0,0,0,0,0,0,-6.18949336228525e-17,0,0,0,0,0.05,0.05,0,0.00459999999999999,0,0,0.045,0,0.054,0.118,0,2.37,96,588
0.05,0.2297,0.4,-2.23154827949656e-16,0.1,0.05,0,0.0728,0.1,0.2547,0,0.3,0.2,0,0.05,0,0,0.5,1.7212,0.3,0.75,0.0297999999999999,0.15,0.2,0.05,0.05,-9.76996261670138e-16,-3.99680288865056e-16,0,0,0,0,0,0,0.00239999999999995,0,0,-6.88685219962792e-18,0,0,0,0,0,0.05,0.05,0,0,0,0,0.08159,0,0.15821,0.118,0.00856,2.379,94.0566666666667,610.3525
0,0.3046,0,0,1.28,0,2.56,1.107,0.9205,1.28,1.28,1.28,0,0.0388,0,0,5.12,0,2.56,1.28,5.12,0,0,0.2056,0,0.00899999999999984,0,0,0,0,0,0,0,-4.38815650483093e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542,0.14557,0,102.666,230.28,308
0,0.55,0.55,0,1.604,0,1.11,0,0,0,0,0.55,0.55,0,0.0151,0.55,2.21095,0,3.7928,0,1.67,0,0.1155,0,0,0,0,0,0,-1.95676808090184e-16,-5.10425035571416e-16,0,0,0,-7.03603841856193e-17,0,0,0,0,0,0,0,0,0,0.1619,0,0.000399999999999982,0,0,0.248,0.000639999999999994,1.158,0.331,0.011246,4.875,140,195
0.0923,0.3,0.4,0,0.1,0.05,0,0.05,0.1,0,0,0.3,0.2,0,0.0369,0,0.0441,0.5,1.55,0.3,0.75,0.1092,0.1076,0.2,0.05,0.05,-9.99200722162641e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137,0.05,0.05,0.0293,-1.53609763797746e-17,0.00479999999999992,0,0.059462,0.00413,0.054,0.118,0,2.37,69.17,562.5825
0.083,0.3,0.4,0,0.1,0.05,0,0.0411,0.1,0,0,0.3,0.1844,0.0192,0.05,0,0,0.5,1.55,0.3,0.75,0,0.1188,0.2,0.05,0.05,0.00909999999999904,0,0,0,-5.3776427755281e-16,0,0.0786999999999999,0,0,0.000599999999999966,0,0,0,0,0,0,0,0.05,0.05,0,0,0.00129999999999993,0,0.036,0,0.13065,0.10209,0,2.379,96,553.7325
0.5,0.46,0.3378,0,0.15,0.03,0,0.19,0.57,0.65,0.3,0.73,0.65,1.27,0.03,0.23,0.42,0,3.08,0,1.34,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.000799999999999938,0.000899999999999998,0,0,-7.2025718722557e-17,0,0,0,0.03,0,0.00169999999999999,0,0.011,0.077,0,0.335,1.281,0.13228,7.202,609.72,2413
0,0.32,0.4895,0,0.4327,0,0.1845,0,0.1528,0.513,0.16,0.3791,0.16,0,0.16,0.16,0,0.8,0.16,0.16,0.64,0.1017,0,0,0,0,0,0.16,0,0,0,0,0.16,0.00199999999999971,0.0327,0,0,0,0,0,0.00379999999999995,0,0,0,0.0256,0,0.0206,0.0214999999999999,0,0.18824,0,0.271,0.024,0.049,5.709,149,982
0.1192,0,0,0,0.92,0,0.3,0,0,0,0.1071,0,0,0,0,0,0,0,0.3,0,0.61,0,0.61,0,0,0.0110999999999998,0,0,0,0,0,0,0,-7.33302307764916e-16,0,0,0,0,0,0.00509999999999995,-9.63118473862323e-17,0,0,0.0138,0,0,0,0,0.046,0,0,0.23409,0.322,0,2.074,49,278
0.16,0,0.67,0,0.33,0.279,0.33,0.84,0.2031,0.5,0.33,1.51,0,0,0,0,1.68,0.33,2.18,1.68,3.69,0,0,0.3199,0.00329999999999966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,-9.06219543850284e-17,0,0.00109999999999994,5.55111512312578e-19,0,0,0,-1.29271593429792e-16,0,0.19,0,1.194,0.14149,0.00533,5.567,101,657
0.5,0,0.5,0,1.51,0,0,0,0,0,0.5,0.8939,0,0,0,0,0,0.1166,4.04,0,3.03,0,0,0,0.00539999999999967,0,-9.9031893796564e-16,0,0,0,-5.34988719991247e-16,0,0.00159999999999989,0,0.000699999999999935,0,0.0134999999999999,-1.38083988687754e-17,0.0197,0,0,0,0,0,0.105,0,0,0,0,0.05601,0,0.089,0.178,0,3.416,34.25,164
0,1.0508,0,0,0.5523,0,0.59,0,0,0,0,1.19,0,0,0,0,0,0.59,2.8898,0,1.19,0,0,0.59,-3.1641356201817e-16,0,0,0,-1.67921232474555e-16,-1.70419234279962e-16,0,0,0,0,-6.21724893790088e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00375999999999998,0,0,0.30669,0.13491,0.07991,10,33,232.41
0,0,0.4657,0,1.6,0,0.4,1.2,0,0.4,0,0.8,0,0,0.0643,0,1.6,0.2232,4,0.1889,2,0,0,0,0,0,-9.79216707719388e-16,0,0.000499999999999888,0.00169999999999981,0,0,0,0,0,0,0,0,0,0,0,0.0517999999999998,0,0,0.1237,0,0,-1.41900380334903e-16,0.00293999999999997,0.14308,0,0.706,0.212,0,3.56199,13,177.05
0.41,0.1777,0.41,0,0,0.41,0,0,0.341,0,0,0.9218,0,0,0,0.41,0,0,7.05,0.2623,2.48,0,0.2895,0.41,-3.83026943495679e-16,0,0,0,0,-1.64313007644523e-16,0,0,-1.58068003131007e-16,0,0,-3.08086889333481e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0.149,0,32.142,335,450
0,0,0.38,-2.43138842392909e-16,0.76,0,0.38,0,0,1.14,0,0,0.1002,0,0,0.38,0.76,0,3.04,0,1.52,0,0.2359,0,0,0,0,0,0,0.0415999999999999,-5.3179682879545e-16,0,0,0,0,0,-1.15463194561016e-16,0,0,0,0,0,0,0,1.14,0.0109,0,0,0,0.09477,0,0.598,0.179,0.00348999999999999,4.523,62.09,285
0,0.0762,0,0.00189999999999974,0.5351,0.4,0.4,0.2194,0,0,0.4,0,0,0,0.0315,0.4,0,0,3.102375,0.0643,2,0.0424999999999998,0.0527999999999999,0.4,0,0,-9.79216707719388e-16,0,0.000499999999999859,0,0,0,0,0,0,0,0,-1.16053000542848e-17,0,0.00839999999999997,0,0,0,0,0,0,-3.39398648074862e-17,0.00199999999999989,0.00326999999999997,0,0,0.121,0,0,1.979,28.88,95
0,0,0.695766666666667,0,0.56,0,0,0,0,0.56,0,0,0.0368,0,0,0.56,0,0,2.25,0,1.12,0,0,0,0,0,0,0,-1.42386102908176e-16,0,0,0,0.000799999999999745,0,0,0,0,0,-9.38138455808257e-17,0,-6.92501611609941e-17,0,0,1.11022302462516e-18,0.56,0.0582,-3.69149155687865e-17,0,0,0.101,0.00147999999999999,0.606,0,0,2.36,19,144
0,0,0.4085,0,1.44,0.16,0.16,0,0.0405,0,0.0418,0.4518,0.8,0,0,0,0.16,0.16,1.6,0.0636,0.47,0,0.28665,0,0.000999999999999661,0,0,0,0,0,-5.87307980026708e-16,-6.05626659933023e-16,0,0,0,0,0.0389999999999999,0,0,0,0,0,0.000499999999999922,0,0,0,-2.5127469549524e-17,0,0,0.024,0,0.299,0.174,0,1.891,24,174
0,0.0292999999999999,0.0647,0,0,0,0,0.4082,0,0,0,0,0,0,0,0.0547,0,0.0285999999999999,0,0,0,0,0.4101,0.0246,0.0292999999999998,0,0.0178999999999994,0.00149999999999963,0,0,0,0,0.0902999999999999,-6.7543193260633e-16,0,0,0,-1.60288449180257e-17,0,0.00259999999999998,0,0,0,0,1.26,0.1796,0,0,0,0.215,0,0.27083,0.431,0,4,26.64,169.08
0,0.39,0.39,0,0.19,0.1633,0,0.19,0,0,0.39,0.39,0,0.0198,0.0611,0.3851,0.19,0.39,2.034,0,0.78,0,0.19,0.126,0,0,0,0.000999999999999326,0,0.0012999999999998,-5.49144063555218e-16,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0.04,0.128,0,0.16,0.16,0,4.85987,31,730
0,0.39,0.39,0.1916,0.19,0,0,0.099,0.1265,0.3052,0.39,0.39,0,0,0,0.98,0.215,0.39,0.59,0,0.78,0,0.19,0,0,0.00539999999999978,0,0,0,0,0,0,0,0,0,0,0.0395999999999999,0.00649999999999999,0,0.19,-7.67441665772139e-17,0,0,0,0.0552,0,0,0,0,0.128,0,0.16,0.16,0.01314,2.128,68.45,447.25
1,0,0.33,0.4013,0.66,0.66,0,0,0,0,0,0.33,0.66,0.000999999999999983,0,0.66,0.66,0.2898,2.33,0,0.33,0,1.66,0.33,0.0749999999999996,0,0,0,-1.50296441958631e-16,0,-5.65797408924595e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.03320130229179e-16,0,0.08518,0,0.12,0.38368,0,5.428,40.82,304
0,0,0,0,1.49,0.6072,0,0.6701,0.2843,0,0.365233333333333,0,0,0,0,2.98,0,1.49,0,0,1.49,0,0.461,0.4953,1.49,1.287,0,0.4247,0.606,0.5685,0.3663,0,0,0,0,0,0,0.1211,0,0,0,0,0,0.7144,0,0,0,0,0.10021,0,0,0,0.19367,0.30051,1.1,2,11
0,0.1669,0,0,1.65,0.0533,0,0,0.82,0.1446,0,1.65,0,0,0.022,0.82,0.1197,0,1.65,0,0.82,0,0,0,0,0.169,0,0,0,0,0,0,0,0,0.0131,0,0.0630999999999999,0,0.0353,0,0.1091,0,0,0,0,0,0,0,0,0.415,0.00589,0,0.05329,0,1.769,11,69
0.4567,0.0596,0.33,0,0.5067,0.66,0,0,0,0.1914,0,0.33,0.66,0,0,0.66,0.66,0.262,2.33,0,0.33,0,1.66,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00189999999999998,0.0289,0,0,0,0,0,0,0.064,0,0,0,0.06,0,0.12,0.541,0,5.428,21,304
0,0,0,0,0,0,1.58,0,0.076,0,0.0368,0,1.58,0.00389999999999984,0,0,0,0,1.6193,0,0,0,0,0.1745,0,0,-8.54871728961371e-16,-6.03683769639929e-16,0,0,-5.3776427755281e-16,0,0,0,0.00579999999999993,0,0,0,0.0248999999999999,0,0.0239999999999999,0,0,0,0,0,0,0,0,0,0,0.558,0.279,0,3.272,31.05,140.65
